0,-5,0,0,83.7
0,-5,0,7.775,83.7
0,-5,0,15.55,16.3
0,-5,0,13.61,83.7
0,-5,0,20.305,16.3
0,-5,0,27,16.3
0,-5,0.1,0,83.7
0,-5,0.1,7.775,83.7
0,-5,0.1,15.55,16.3
0,-5,0.1,13.61,83.7
0,-5,0.1,20.305,16.3
0,-5,0.1,27,16.3
0,-5,0.2,0,83.7
0,-5,0.2,7.775,83.7
0,-5,0.2,15.55,16.3
0,-5,0.2,13.61,83.7
0,-5,0.2,20.305,16.3
0,-5,0.2,27,16.3
0,-5,0.3,0,83.7
0,-5,0.3,7.775,83.7
0,-5,0.3,15.55,16.3
0,-5,0.3,13.61,83.7
0,-5,0.3,20.305,16.3
0,-5,0.3,27,16.3
0,-5,0.4,0,83.7
0,-5,0.4,7.775,83.7
0,-5,0.4,15.55,16.3
0,-5,0.4,13.61,83.7
0,-5,0.4,20.305,16.3
0,-5,0.4,27,16.3
0,-5,0.45,0,83.7
0,-5,0.45,7.775,83.7
0,-5,0.45,15.55,16.3
0,-5,0.45,13.61,83.7
0,-5,0.45,20.305,16.3
0,-5,0.45,27,16.3
0,-5,1,0,24.1
0,-5,1,7.775,24.1
0,-5,1,15.55,24.1
0,-5,1,13.61,24.1
0,-5,1,20.305,24.1
0,-5,1,27,24.1
0,-5,5.25,0,19.2
0,-5,5.25,7.775,19.2
0,-5,5.25,15.55,19.2
0,-5,5.25,13.61,19.2
0,-5,5.25,20.305,19.2
0,-5,5.25,27,19.2
0,-5,10,0,16.3
0,-5,10,7.775,16.3
0,-5,10,15.55,16.3
0,-5,10,13.61,16.3
0,-5,10,20.305,16.3
0,-5,10,27,16.3
0,0,0,0,83.7
0,0,0,7.775,83.7
0,0,0,15.55,16.3
0,0,0,13.61,83.7
0,0,0,20.305,16.3
0,0,0,27,16.3
0,0,0.1,0,83.7
0,0,0.1,7.775,83.7
0,0,0.1,15.55,16.3
0,0,0.1,13.61,83.7
0,0,0.1,20.305,16.3
0,0,0.1,27,16.3
0,0,0.2,0,83.7
0,0,0.2,7.775,83.7
0,0,0.2,15.55,16.3
0,0,0.2,13.61,83.7
0,0,0.2,20.305,16.3
0,0,0.2,27,16.3
0,0,0.3,0,83.7
0,0,0.3,7.775,83.7
0,0,0.3,15.55,16.3
0,0,0.3,13.61,83.7
0,0,0.3,20.305,16.3
0,0,0.3,27,16.3
0,0,0.4,0,83.7
0,0,0.4,7.775,83.7
0,0,0.4,15.55,16.3
0,0,0.4,13.61,83.7
0,0,0.4,20.305,16.3
0,0,0.4,27,16.3
0,0,0.45,0,83.7
0,0,0.45,7.775,83.7
0,0,0.45,15.55,16.3
0,0,0.45,13.61,83.7
0,0,0.45,20.305,16.3
0,0,0.45,27,16.3
0,0,1,0,24.1
0,0,1,7.775,24.1
0,0,1,15.55,24.1
0,0,1,13.61,24.1
0,0,1,20.305,24.1
0,0,1,27,24.1
0,0,5.25,0,19.2
0,0,5.25,7.775,19.2
0,0,5.25,15.55,19.2
0,0,5.25,13.61,19.2
0,0,5.25,20.305,19.2
0,0,5.25,27,19.2
0,0,10,0,16.3
0,0,10,7.775,16.3
0,0,10,15.55,16.3
0,0,10,13.61,16.3
0,0,10,20.305,16.3
0,0,10,27,16.3
0,5,0,0,83.7
0,5,0,7.775,83.7
0,5,0,15.55,16.3
0,5,0,13.61,83.7
0,5,0,20.305,16.3
0,5,0,27,16.3
0,5,0.1,0,83.7
0,5,0.1,7.775,83.7
0,5,0.1,15.55,16.3
0,5,0.1,13.61,83.7
0,5,0.1,20.305,16.3
0,5,0.1,27,16.3
0,5,0.2,0,83.7
0,5,0.2,7.775,83.7
0,5,0.2,15.55,16.3
0,5,0.2,13.61,83.7
0,5,0.2,20.305,16.3
0,5,0.2,27,16.3
0,5,0.3,0,83.7
0,5,0.3,7.775,83.7
0,5,0.3,15.55,16.3
0,5,0.3,13.61,83.7
0,5,0.3,20.305,16.3
0,5,0.3,27,16.3
0,5,0.4,0,83.7
0,5,0.4,7.775,83.7
0,5,0.4,15.55,16.3
0,5,0.4,13.61,83.7
0,5,0.4,20.305,16.3
0,5,0.4,27,16.3
0,5,0.45,0,83.7
0,5,0.45,7.775,83.7
0,5,0.45,15.55,16.3
0,5,0.45,13.61,83.7
0,5,0.45,20.305,16.3
0,5,0.45,27,16.3
0,5,1,0,24.1
0,5,1,7.775,24.1
0,5,1,15.55,24.1
0,5,1,13.61,24.1
0,5,1,20.305,24.1
0,5,1,27,24.1
0,5,5.25,0,19.2
0,5,5.25,7.775,19.2
0,5,5.25,15.55,19.2
0,5,5.25,13.61,19.2
0,5,5.25,20.305,19.2
0,5,5.25,27,19.2
0,5,10,0,16.3
0,5,10,7.775,16.3
0,5,10,15.55,16.3
0,5,10,13.61,16.3
0,5,10,20.305,16.3
0,5,10,27,16.3
0,7,0,0,83.7
0,7,0,7.775,83.7
0,7,0,15.55,16.3
0,7,0,13.61,83.7
0,7,0,20.305,16.3
0,7,0,27,16.3
0,7,0.1,0,83.7
0,7,0.1,7.775,83.7
0,7,0.1,15.55,16.3
0,7,0.1,13.61,83.7
0,7,0.1,20.305,16.3
0,7,0.1,27,16.3
0,7,0.2,0,83.7
0,7,0.2,7.775,83.7
0,7,0.2,15.55,16.3
0,7,0.2,13.61,83.7
0,7,0.2,20.305,16.3
0,7,0.2,27,16.3
0,7,0.3,0,83.7
0,7,0.3,7.775,83.7
0,7,0.3,15.55,16.3
0,7,0.3,13.61,83.7
0,7,0.3,20.305,16.3
0,7,0.3,27,16.3
0,7,0.4,0,83.7
0,7,0.4,7.775,83.7
0,7,0.4,15.55,16.3
0,7,0.4,13.61,83.7
0,7,0.4,20.305,16.3
0,7,0.4,27,16.3
0,7,0.45,0,83.7
0,7,0.45,7.775,83.7
0,7,0.45,15.55,16.3
0,7,0.45,13.61,83.7
0,7,0.45,20.305,16.3
0,7,0.45,27,16.3
0,7,1,0,24.1
0,7,1,7.775,24.1
0,7,1,15.55,24.1
0,7,1,13.61,24.1
0,7,1,20.305,24.1
0,7,1,27,24.1
0,7,5.25,0,19.2
0,7,5.25,7.775,19.2
0,7,5.25,15.55,19.2
0,7,5.25,13.61,19.2
0,7,5.25,20.305,19.2
0,7,5.25,27,19.2
0,7,10,0,16.3
0,7,10,7.775,16.3
0,7,10,15.55,16.3
0,7,10,13.61,16.3
0,7,10,20.305,16.3
0,7,10,27,16.3
0,90,0,0,83.7
0,90,0,7.775,83.7
0,90,0,15.55,16.3
0,90,0,13.61,83.7
0,90,0,20.305,16.3
0,90,0,27,16.3
0,90,0.1,0,83.7
0,90,0.1,7.775,83.7
0,90,0.1,15.55,16.3
0,90,0.1,13.61,83.7
0,90,0.1,20.305,16.3
0,90,0.1,27,16.3
0,90,0.2,0,83.7
0,90,0.2,7.775,83.7
0,90,0.2,15.55,16.3
0,90,0.2,13.61,83.7
0,90,0.2,20.305,16.3
0,90,0.2,27,16.3
0,90,0.3,0,83.7
0,90,0.3,7.775,83.7
0,90,0.3,15.55,16.3
0,90,0.3,13.61,83.7
0,90,0.3,20.305,16.3
0,90,0.3,27,16.3
0,90,0.4,0,83.7
0,90,0.4,7.775,83.7
0,90,0.4,15.55,16.3
0,90,0.4,13.61,83.7
0,90,0.4,20.305,16.3
0,90,0.4,27,16.3
0,90,0.45,0,83.7
0,90,0.45,7.775,83.7
0,90,0.45,15.55,16.3
0,90,0.45,13.61,83.7
0,90,0.45,20.305,16.3
0,90,0.45,27,16.3
0,90,1,0,24.1
0,90,1,7.775,24.1
0,90,1,15.55,24.1
0,90,1,13.61,24.1
0,90,1,20.305,24.1
0,90,1,27,24.1
0,90,5.25,0,19.2
0,90,5.25,7.775,19.2
0,90,5.25,15.55,19.2
0,90,5.25,13.61,19.2
0,90,5.25,20.305,19.2
0,90,5.25,27,19.2
0,90,10,0,16.3
0,90,10,7.775,16.3
0,90,10,15.55,16.3
0,90,10,13.61,16.3
0,90,10,20.305,16.3
0,90,10,27,16.3
0,173,0,0,83.7
0,173,0,7.775,83.7
0,173,0,15.55,16.3
0,173,0,13.61,83.7
0,173,0,20.305,16.3
0,173,0,27,16.3
0,173,0.1,0,83.7
0,173,0.1,7.775,83.7
0,173,0.1,15.55,16.3
0,173,0.1,13.61,83.7
0,173,0.1,20.305,16.3
0,173,0.1,27,16.3
0,173,0.2,0,83.7
0,173,0.2,7.775,83.7
0,173,0.2,15.55,16.3
0,173,0.2,13.61,83.7
0,173,0.2,20.305,16.3
0,173,0.2,27,16.3
0,173,0.3,0,83.7
0,173,0.3,7.775,83.7
0,173,0.3,15.55,16.3
0,173,0.3,13.61,83.7
0,173,0.3,20.305,16.3
0,173,0.3,27,16.3
0,173,0.4,0,83.7
0,173,0.4,7.775,83.7
0,173,0.4,15.55,16.3
0,173,0.4,13.61,83.7
0,173,0.4,20.305,16.3
0,173,0.4,27,16.3
0,173,0.45,0,83.7
0,173,0.45,7.775,83.7
0,173,0.45,15.55,16.3
0,173,0.45,13.61,83.7
0,173,0.45,20.305,16.3
0,173,0.45,27,16.3
0,173,1,0,24.1
0,173,1,7.775,24.1
0,173,1,15.55,24.1
0,173,1,13.61,24.1
0,173,1,20.305,24.1
0,173,1,27,24.1
0,173,5.25,0,19.2
0,173,5.25,7.775,19.2
0,173,5.25,15.55,19.2
0,173,5.25,13.61,19.2
0,173,5.25,20.305,19.2
0,173,5.25,27,19.2
0,173,10,0,16.3
0,173,10,7.775,16.3
0,173,10,15.55,16.3
0,173,10,13.61,16.3
0,173,10,20.305,16.3
0,173,10,27,16.3
0,175,0,0,83.7
0,175,0,7.775,83.7
0,175,0,15.55,16.3
0,175,0,13.61,83.7
0,175,0,20.305,16.3
0,175,0,27,16.3
0,175,0.1,0,83.7
0,175,0.1,7.775,83.7
0,175,0.1,15.55,16.3
0,175,0.1,13.61,83.7
0,175,0.1,20.305,16.3
0,175,0.1,27,16.3
0,175,0.2,0,83.7
0,175,0.2,7.775,83.7
0,175,0.2,15.55,16.3
0,175,0.2,13.61,83.7
0,175,0.2,20.305,16.3
0,175,0.2,27,16.3
0,175,0.3,0,83.7
0,175,0.3,7.775,83.7
0,175,0.3,15.55,16.3
0,175,0.3,13.61,83.7
0,175,0.3,20.305,16.3
0,175,0.3,27,16.3
0,175,0.4,0,83.7
0,175,0.4,7.775,83.7
0,175,0.4,15.55,16.3
0,175,0.4,13.61,83.7
0,175,0.4,20.305,16.3
0,175,0.4,27,16.3
0,175,0.45,0,83.7
0,175,0.45,7.775,83.7
0,175,0.45,15.55,16.3
0,175,0.45,13.61,83.7
0,175,0.45,20.305,16.3
0,175,0.45,27,16.3
0,175,1,0,24.1
0,175,1,7.775,24.1
0,175,1,15.55,24.1
0,175,1,13.61,24.1
0,175,1,20.305,24.1
0,175,1,27,24.1
0,175,5.25,0,19.2
0,175,5.25,7.775,19.2
0,175,5.25,15.55,19.2
0,175,5.25,13.61,19.2
0,175,5.25,20.305,19.2
0,175,5.25,27,19.2
0,175,10,0,16.3
0,175,10,7.775,16.3
0,175,10,15.55,16.3
0,175,10,13.61,16.3
0,175,10,20.305,16.3
0,175,10,27,16.3
0,180,0,0,83.7
0,180,0,7.775,83.7
0,180,0,15.55,16.3
0,180,0,13.61,83.7
0,180,0,20.305,16.3
0,180,0,27,16.3
0,180,0.1,0,83.7
0,180,0.1,7.775,83.7
0,180,0.1,15.55,16.3
0,180,0.1,13.61,83.7
0,180,0.1,20.305,16.3
0,180,0.1,27,16.3
0,180,0.2,0,83.7
0,180,0.2,7.775,83.7
0,180,0.2,15.55,16.3
0,180,0.2,13.61,83.7
0,180,0.2,20.305,16.3
0,180,0.2,27,16.3
0,180,0.3,0,83.7
0,180,0.3,7.775,83.7
0,180,0.3,15.55,16.3
0,180,0.3,13.61,83.7
0,180,0.3,20.305,16.3
0,180,0.3,27,16.3
0,180,0.4,0,83.7
0,180,0.4,7.775,83.7
0,180,0.4,15.55,16.3
0,180,0.4,13.61,83.7
0,180,0.4,20.305,16.3
0,180,0.4,27,16.3
0,180,0.45,0,83.7
0,180,0.45,7.775,83.7
0,180,0.45,15.55,16.3
0,180,0.45,13.61,83.7
0,180,0.45,20.305,16.3
0,180,0.45,27,16.3
0,180,1,0,24.1
0,180,1,7.775,24.1
0,180,1,15.55,24.1
0,180,1,13.61,24.1
0,180,1,20.305,24.1
0,180,1,27,24.1
0,180,5.25,0,19.2
0,180,5.25,7.775,19.2
0,180,5.25,15.55,19.2
0,180,5.25,13.61,19.2
0,180,5.25,20.305,19.2
0,180,5.25,27,19.2
0,180,10,0,16.3
0,180,10,7.775,16.3
0,180,10,15.55,16.3
0,180,10,13.61,16.3
0,180,10,20.305,16.3
0,180,10,27,16.3
0,185,0,0,83.7
0,185,0,7.775,83.7
0,185,0,15.55,16.3
0,185,0,13.61,83.7
0,185,0,20.305,16.3
0,185,0,27,16.3
0,185,0.1,0,83.7
0,185,0.1,7.775,83.7
0,185,0.1,15.55,16.3
0,185,0.1,13.61,83.7
0,185,0.1,20.305,16.3
0,185,0.1,27,16.3
0,185,0.2,0,83.7
0,185,0.2,7.775,83.7
0,185,0.2,15.55,16.3
0,185,0.2,13.61,83.7
0,185,0.2,20.305,16.3
0,185,0.2,27,16.3
0,185,0.3,0,83.7
0,185,0.3,7.775,83.7
0,185,0.3,15.55,16.3
0,185,0.3,13.61,83.7
0,185,0.3,20.305,16.3
0,185,0.3,27,16.3
0,185,0.4,0,83.7
0,185,0.4,7.775,83.7
0,185,0.4,15.55,16.3
0,185,0.4,13.61,83.7
0,185,0.4,20.305,16.3
0,185,0.4,27,16.3
0,185,0.45,0,83.7
0,185,0.45,7.775,83.7
0,185,0.45,15.55,16.3
0,185,0.45,13.61,83.7
0,185,0.45,20.305,16.3
0,185,0.45,27,16.3
0,185,1,0,24.1
0,185,1,7.775,24.1
0,185,1,15.55,24.1
0,185,1,13.61,24.1
0,185,1,20.305,24.1
0,185,1,27,24.1
0,185,5.25,0,19.2
0,185,5.25,7.775,19.2
0,185,5.25,15.55,19.2
0,185,5.25,13.61,19.2
0,185,5.25,20.305,19.2
0,185,5.25,27,19.2
0,185,10,0,16.3
0,185,10,7.775,16.3
0,185,10,15.55,16.3
0,185,10,13.61,16.3
0,185,10,20.305,16.3
0,185,10,27,16.3
7,-5,0,0,83.7
7,-5,0,7.775,83.7
7,-5,0,15.55,16.3
7,-5,0,13.61,83.7
7,-5,0,20.305,16.3
7,-5,0,27,16.3
7,-5,0.1,0,83.7
7,-5,0.1,7.775,83.7
7,-5,0.1,15.55,16.3
7,-5,0.1,13.61,83.7
7,-5,0.1,20.305,16.3
7,-5,0.1,27,16.3
7,-5,0.2,0,83.7
7,-5,0.2,7.775,83.7
7,-5,0.2,15.55,16.3
7,-5,0.2,13.61,83.7
7,-5,0.2,20.305,16.3
7,-5,0.2,27,16.3
7,-5,0.3,0,83.7
7,-5,0.3,7.775,83.7
7,-5,0.3,15.55,16.3
7,-5,0.3,13.61,83.7
7,-5,0.3,20.305,16.3
7,-5,0.3,27,16.3
7,-5,0.4,0,83.7
7,-5,0.4,7.775,83.7
7,-5,0.4,15.55,16.3
7,-5,0.4,13.61,83.7
7,-5,0.4,20.305,16.3
7,-5,0.4,27,16.3
7,-5,0.45,0,83.7
7,-5,0.45,7.775,83.7
7,-5,0.45,15.55,16.3
7,-5,0.45,13.61,83.7
7,-5,0.45,20.305,16.3
7,-5,0.45,27,16.3
7,-5,1,0,24.1
7,-5,1,7.775,24.1
7,-5,1,15.55,24.1
7,-5,1,13.61,24.1
7,-5,1,20.305,24.1
7,-5,1,27,24.1
7,-5,5.25,0,19.2
7,-5,5.25,7.775,19.2
7,-5,5.25,15.55,19.2
7,-5,5.25,13.61,19.2
7,-5,5.25,20.305,19.2
7,-5,5.25,27,19.2
7,-5,10,0,16.3
7,-5,10,7.775,16.3
7,-5,10,15.55,16.3
7,-5,10,13.61,16.3
7,-5,10,20.305,16.3
7,-5,10,27,16.3
7,0,0,0,83.7
7,0,0,7.775,83.7
7,0,0,15.55,16.3
7,0,0,13.61,83.7
7,0,0,20.305,16.3
7,0,0,27,16.3
7,0,0.1,0,83.7
7,0,0.1,7.775,83.7
7,0,0.1,15.55,16.3
7,0,0.1,13.61,83.7
7,0,0.3,0,83.7
7,0,0.3,7.775,83.7
7,0,0.3,15.55,16.3
7,0,0.3,13.61,83.7
7,0,0.3,20.305,16.3
7,0,0.3,27,16.3
7,0,0.45,0,83.7
7,0,0.45,7.775,83.7
7,0,0.45,15.55,16.3
7,0,0.45,13.61,83.7
7,0,0.45,20.305,16.3
7,0,0.45,27,16.3
7,0,1,0,24.1
7,0,1,7.775,24.1
7,0,1,15.55,24.1
7,0,1,13.61,24.1
7,0,1,20.305,24.1
7,0,1,27,24.1
7,0,5.25,0,19.2
7,0,5.25,7.775,19.2
7,0,5.25,15.55,19.2
7,0,5.25,13.61,19.2
7,0,5.25,20.305,19.2
7,0,5.25,27,19.2
7,0,10,0,16.3
7,0,10,7.775,16.3
7,0,10,15.55,16.3
7,0,10,13.61,16.3
7,0,10,20.305,16.3
7,0,10,27,16.3
7,5,0,0,83.7
7,5,0,7.775,83.7
7,5,0,15.55,16.3
7,5,0,13.61,83.7
7,5,0,20.305,16.3
7,5,0,27,16.3
7,5,0.3,0,83.7
7,5,0.3,7.775,83.7
7,5,0.3,15.55,16.3
7,5,0.3,13.61,83.7
7,5,0.3,20.305,16.3
7,5,0.3,27,16.3
7,5,0.45,0,83.7
7,5,0.45,7.775,83.7
7,5,0.45,15.55,16.3
7,5,0.45,13.61,83.7
7,5,0.45,20.305,16.3
7,5,0.45,27,16.3
7,5,1,0,24.1
7,5,1,7.775,24.1
7,5,1,15.55,24.1
7,5,1,13.61,24.1
7,5,1,20.305,24.1
7,5,1,27,24.1
7,5,5.25,0,19.2
7,5,5.25,7.775,19.2
7,5,5.25,15.55,19.2
7,5,5.25,13.61,19.2
7,5,5.25,20.305,19.2
7,5,5.25,27,19.2
7,5,10,0,16.3
7,5,10,7.775,16.3
7,5,10,15.55,16.3
7,5,10,13.61,16.3
7,5,10,20.305,16.3
7,5,10,27,16.3
7,7,0,0,83.7
7,7,0,7.775,83.7
7,7,0,15.55,16.3
7,7,0,13.61,83.7
7,7,0,20.305,16.3
7,7,0,27,16.3
7,7,0.3,0,83.7
7,7,0.3,7.775,83.7
7,7,0.3,15.55,16.3
7,7,0.3,13.61,83.7
7,7,0.3,20.305,16.3
7,7,0.3,27,16.3
7,7,0.45,0,83.7
7,7,0.45,7.775,83.7
7,7,0.45,15.55,16.3
7,7,0.45,13.61,83.7
7,7,0.45,20.305,16.3
7,7,0.45,27,16.3
7,7,1,0,24.1
7,7,1,7.775,24.1
7,7,1,15.55,24.1
7,7,1,13.61,24.1
7,7,1,20.305,24.1
7,7,1,27,24.1
7,7,5.25,0,19.2
7,7,5.25,7.775,19.2
7,7,5.25,15.55,19.2
7,7,5.25,13.61,19.2
7,7,5.25,20.305,19.2
7,7,5.25,27,19.2
7,7,10,0,16.3
7,7,10,7.775,16.3
7,7,10,15.55,16.3
7,7,10,13.61,16.3
7,7,10,20.305,16.3
7,7,10,27,16.3
7,90,0,0,83.7
7,90,0,7.775,83.7
7,90,0,15.55,16.3
7,90,0,13.61,83.7
7,90,0,20.305,16.3
7,90,0,27,16.3
7,90,0.3,0,83.7
7,90,0.3,7.775,83.7
7,90,0.3,15.55,16.3
7,90,0.3,13.61,83.7
7,90,0.3,20.305,16.3
7,90,0.3,27,16.3
7,90,0.45,0,83.7
7,90,0.45,7.775,83.7
7,90,0.45,15.55,16.3
7,90,0.45,13.61,83.7
7,90,0.45,20.305,16.3
7,90,0.45,27,16.3
7,90,1,0,24.1
7,90,1,7.775,24.1
7,90,1,15.55,24.1
7,90,1,13.61,24.1
7,90,1,20.305,24.1
7,90,1,27,24.1
7,90,5.25,0,19.2
7,90,5.25,7.775,19.2
7,90,5.25,15.55,19.2
7,90,5.25,13.61,19.2
7,90,5.25,20.305,19.2
7,90,5.25,27,19.2
7,90,10,0,16.3
7,90,10,7.775,16.3
7,90,10,15.55,16.3
7,90,10,13.61,16.3
7,90,10,20.305,16.3
7,90,10,27,16.3
7,173,0,0,83.7
7,173,0,7.775,83.7
7,173,0,15.55,16.3
7,173,0,13.61,83.7
7,173,0,20.305,16.3
7,173,0,27,16.3
7,173,0.3,0,83.7
7,173,0.3,7.775,83.7
7,173,0.3,15.55,16.3
7,173,0.3,13.61,83.7
7,173,0.3,20.305,16.3
7,173,0.3,27,16.3
7,173,0.45,0,83.7
7,173,0.45,7.775,83.7
7,173,0.45,15.55,16.3
7,173,0.45,13.61,83.7
7,173,0.45,20.305,16.3
7,173,0.45,27,16.3
7,173,1,0,24.1
7,173,1,7.775,24.1
7,173,1,15.55,24.1
7,173,1,13.61,24.1
7,173,1,20.305,24.1
7,173,1,27,24.1
7,173,5.25,0,19.2
7,173,5.25,7.775,19.2
7,173,5.25,15.55,19.2
7,173,5.25,13.61,19.2
7,173,5.25,20.305,19.2
7,173,5.25,27,19.2
7,173,10,0,16.3
7,173,10,7.775,16.3
7,173,10,15.55,16.3
7,173,10,13.61,16.3
7,173,10,20.305,16.3
7,173,10,27,16.3
7,175,0,0,83.7
7,175,0,7.775,83.7
7,175,0,15.55,16.3
7,175,0,13.61,83.7
7,175,0,20.305,16.3
7,175,0,27,16.3
7,175,0.3,0,83.7
7,175,0.3,7.775,83.7
7,175,0.3,15.55,16.3
7,175,0.3,13.61,83.7
7,175,0.3,20.305,16.3
7,175,0.3,27,16.3
7,175,0.45,0,83.7
7,175,0.45,7.775,83.7
7,175,0.45,15.55,16.3
7,175,0.45,13.61,83.7
7,175,0.45,20.305,16.3
7,175,0.45,27,16.3
7,175,1,0,24.1
7,175,1,7.775,24.1
7,175,1,15.55,24.1
7,175,1,13.61,24.1
7,175,1,20.305,24.1
7,175,1,27,24.1
7,175,5.25,0,19.2
7,175,5.25,7.775,19.2
7,175,5.25,15.55,19.2
7,175,5.25,13.61,19.2
7,175,5.25,20.305,19.2
7,175,5.25,27,19.2
7,175,10,0,16.3
7,175,10,7.775,16.3
7,175,10,15.55,16.3
7,175,10,13.61,16.3
7,175,10,20.305,16.3
7,175,10,27,16.3
7,180,0,0,83.7
7,180,0,7.775,83.7
7,180,0,15.55,16.3
7,180,0,13.61,83.7
7,180,0,20.305,16.3
7,180,0,27,16.3
7,180,0.3,0,83.7
7,180,0.3,7.775,83.7
7,180,0.3,15.55,16.3
7,180,0.3,13.61,83.7
7,180,0.3,20.305,16.3
7,180,0.3,27,16.3
7,180,0.45,0,83.7
7,180,0.45,7.775,83.7
7,180,0.45,15.55,16.3
7,180,0.45,13.61,83.7
7,180,0.45,20.305,16.3
7,180,0.45,27,16.3
7,180,1,0,24.1
7,180,1,7.775,24.1
7,180,1,15.55,24.1
7,180,1,13.61,24.1
7,180,1,20.305,24.1
7,180,1,27,24.1
7,180,5.25,0,19.2
7,180,5.25,7.775,19.2
7,180,5.25,15.55,19.2
7,180,5.25,13.61,19.2
7,180,5.25,20.305,19.2
7,180,5.25,27,19.2
7,180,10,0,16.3
7,180,10,7.775,16.3
7,180,10,15.55,16.3
7,180,10,13.61,16.3
7,180,10,20.305,16.3
7,180,10,27,16.3
7,185,0,0,83.7
7,185,0,7.775,83.7
7,185,0,15.55,16.3
7,185,0,13.61,83.7
7,185,0,20.305,16.3
7,185,0,27,16.3
7,185,0.3,0,83.7
7,185,0.3,7.775,83.7
7,185,0.3,15.55,16.3
7,185,0.3,13.61,83.7
7,185,0.3,20.305,16.3
7,185,0.3,27,16.3
7,185,0.45,0,83.7
7,185,0.45,7.775,83.7
7,185,0.45,15.55,16.3
